Incident_case_id,Date,Clearance_code_inc_type,PGPD Reporting Area,PGPD Sector,PGPD Beat,Street_Number,Street_Address,Latitude,Longitude,Location 
PP21022700000304,02/27/2021,ACCIDENT WITH IMPOUND,419,H,H5,,SUITLAND RD / STONE GATE DR,38.86074048280716,-76.94864386320114,"(38.86074048280716, -76.94864386320114)"
PP21022700000661,02/27/2021,THEFT FROM AUTO,858,E,E2,9300 BLOCK,9300 LOTTSFORD RD WB,38.90535980463028,-76.84300102293491,"(38.90535980463028, -76.84300102293491)"
PP21022700001398,02/27/2021,HOMICIDE,501,K,K2,2300 BLOCK,2330 IVERSON ST WB,38.83416572213173,-76.95914253592491,"(38.83416572213173, -76.95914253592491)"
PP21022700001203,02/27/2021,ACCIDENT WITH IMPOUND,111,A,A6,7800 BLOCK,7833 RIGGS RD,38.98475597798824,-76.97751519083977,"(38.98475597798824, -76.97751519083977)"
PP21022700001698,02/27/2021,"B & E, RESIDENTIAL",419,H,H5,3900 BLOCK,3903 SOUTHERN AVE,38.86205281317234,-76.94897194206715,"(38.86205281317234, -76.94897194206715)"
PP21022700000508,02/27/2021,THEFT FROM AUTO,428,K,K4,4400 BLOCK,4429 RENA RD,38.830228731036186,-76.87941828370094,"(38.830228731036186, -76.87941828370094)"
PP21022700001062,02/27/2021,ASSAULT,629,W,W4,10700 BLOCK,10775 PISCATAWAY RD,38.742302387952805,-76.93814519047737,"(38.742302387952805, -76.93814519047737)"
PP21022700001531,02/27/2021,ACCIDENT,627,W,W4,,INDIAN HEAD HWY NB / E SWAN CREEK RD,38.725570142269135,-76.98998236656189,"(38.725570142269135, -76.98998236656189)"
PP21022700000504,02/27/2021,"AUTO, STOLEN",135,A,A2,2500 BLOCK,2502 QUEENS CHAPEL RD SB,38.948338732123375,-76.97160969674587,"(38.948338732123375, -76.97160969674587)"
PP21022700000649,02/27/2021,"B & E, COMMERCIAL",417,H,H6,6300 BLOCK,6333 MARLBORO PIKE EB,38.852538391947746,-76.89811903238297,"(38.852538391947746, -76.89811903238297)"
PP21022700000042,02/27/2021,ACCIDENT,517,J,J3,5500 BLOCK,5501 HELMONT DR,38.81316839158535,-76.98342069983482,"(38.81316839158535, -76.98342069983482)"
PP21022700000534,02/27/2021,THEFT FROM AUTO,159,B,B7,9600 BLOCK,9670 BALTIMORE AVE SB,39.01362730562687,-76.92863078415394,"(39.01362730562687, -76.92863078415394)"
PP21022700000646,02/27/2021,THEFT,858,E,E2,9400 BLOCK,9400 GRAND BLVD,38.89847005903721,-76.84332911670208,"(38.89847005903721, -76.84332911670208)"
PP21022700001409,02/27/2021,ACCIDENT WITH IMPOUND,259,B,B1,2500 BLOCK,2529 KENILWORTH AVE NB,38.921763971447945,-76.93027119338512,"(38.921763971447945, -76.93027119338512)"
PP21022700000871,02/27/2021,"AUTO, STOLEN & RECOVERED",3130,G,G7,1000 BLOCK,1011 CATESBY TER,38.90339131653309,-76.85907711088657,"(38.90339131653309, -76.85907711088657)"
PP21022700001443,02/27/2021,ACCIDENT,842,D,D6,,MARTIN LUTHER KING JUNIOR HWY EB / HARGROVE DR,38.94932298362255,-76.84037636220455,"(38.94932298362255, -76.84037636220455)"
PP21022700000238,02/27/2021,THEFT,111,A,A6,2300 BLOCK,2306 UNIVERSITY BLVD WB,38.98442789912224,-76.9706254452467,"(38.98442789912224, -76.9706254452467)"
PP21022700001405,02/27/2021,ACCIDENT WITH IMPOUND,829,D,D5,,GLENN DALE BLVD EB / DAISY LN,38.97819431126118,-76.80330294370651,"(38.97819431126118, -76.80330294370651)"
PP21022700001213,02/27/2021,"AUTO, STOLEN",429,K,K2,3400 BLOCK,3418 CURTIS DR,38.84827330708504,-76.9450349509716,"(38.84827330708504, -76.9450349509716)"
PP21022700000437,02/27/2021,THEFT FROM AUTO,937,C,C3,11300 BLOCK,11308 EVANS TRL,-0.000074192881584,0.000021144747734,7 419288158416748e-05
PP21022700001783,02/27/2021,"B & E, RESIDENTIAL",517,J,J3,2200 BLOCK,2202 NORLINDA AVE,38.81644922494888,-76.97390627861023,"(38.81644922494888, -76.97390627861023)"
PP21022700001294,02/27/2021,ACCIDENT WITH IMPOUND,633,F,F4,9100 BLOCK,9118 BRANDYWINE RD,38.76494014263153,-76.8977909386158,"(38.76494014263153, -76.8977909386158)"
PP21022700001204,02/27/2021,THEFT FROM AUTO,443,K,K4,4300 BLOCK,4331 TELFAIR BLVD,38.830884888768196,-76.91321086883545,"(38.830884888768196, -76.91321086883545)"
PP21022700000836,02/27/2021,THEFT FROM AUTO,612,J,J6,900 BLOCK,910 PALMER RD,38.76625247299671,-76.99326319992542,"(38.76625247299671, -76.99326319992542)"
PP21022700001678,02/27/2021,ACCIDENT,238,B,B5,7700 BLOCK,7727 ANNAPOLIS RD EB,38.952603816986084,-76.87876211106777,"(38.952603816986084, -76.87876211106777)"
PP21022700001161,02/27/2021,THEFT,702,E,E3,10500 BLOCK,10500 CAMPUS WAY S,38.8942049741745,-76.82298794388771,"(38.8942049741745, -76.82298794388771)"
PP21022700000052,02/27/2021,THEFT,710,E,E5,14700 BLOCK,14708 BROCK HALL DR,38.84171164035797,-76.75245003402233,"(38.84171164035797, -76.75245003402233)"
PP21022700000186,02/27/2021,ACCIDENT WITH IMPOUND,502,K,K2,3100 BLOCK,3131 BRANCH AVE SB,38.84958563745022,-76.9548774510622,"(38.84958563745022, -76.9548774510622)"
PP21022700001477,02/27/2021,ACCIDENT,259,B,B1,5700 BLOCK,5737 TUXEDO RD,38.91717080771923,-76.92075677216053,"(38.91717080771923, -76.92075677216053)"
PP21022700001649,02/27/2021,"AUTO, STOLEN",238,B,B5,7500 BLOCK,7591 ANNAPOLIS RD EB,38.95161956548691,-76.88335527479649,"(38.95161956548691, -76.88335527479649)"
PP21022700000897,02/27/2021,ACCIDENT WITH IMPOUND,829,D,D5,7100 BLOCK,7152 HOLLADAY TYLER RD,38.986068308353424,-76.81117694079876,"(38.986068308353424, -76.81117694079876)"
PP21022700001183,02/27/2021,THEFT,916,C,C4,,CONTEE RD EB / MID ATLANTIC BLVD,39.074650809168816,-76.86334219574928,"(39.074650809168816, -76.86334219574928)"
PP21022700001093,02/27/2021,ACCIDENT,441,H,H2,5800 BLOCK,5800 SILVER HILL RD SB,38.85516306757927,-76.90796153247356,"(38.85516306757927, -76.90796153247356)"
PP21022700001992,02/27/2021,"ROBBERY, OTHER",305,G,G3,1200 BLOCK,1211 NYE ST,38.906344056129456,-76.91681978106499,"(38.906344056129456, -76.91681978106499)"
PP21022700001456,02/27/2021,ACCIDENT,831,D,D3,,ANNAPOLIS RD WB / HILLMEADE RD,38.97163264453411,-76.78525836765766,"(38.97163264453411, -76.78525836765766)"
PP21022700001593,02/27/2021,ACCIDENT,627,W,W4,,INDIAN HEAD HWY NB / E SWAN CREEK RD,38.725570142269135,-76.98998236656189,"(38.725570142269135, -76.98998236656189)"
PP21022700001022,02/27/2021,"AUTO, STOLEN",423,H,H4,2500 BLOCK,2508 FORT DR,38.856147304177284,-76.9214129447937,"(38.856147304177284, -76.9214129447937)"
PP21022700000296,02/27/2021,ACCIDENT WITH IMPOUND,307,G,G6,,PINEBROOK AVE / LANDOVER RD EB,38.92701330780983,-76.89024503529072,"(38.92701330780983, -76.89024503529072)"
PP21022700000244,02/27/2021,ACCIDENT WITH IMPOUND,443,K,K4,,BRANCH AVE NB / AUTH WAY,38.82563556730747,-76.92469377815723,"(38.82563556730747, -76.92469377815723)"
PP21022700001615,02/27/2021,"ROBBERY, OTHER",124,A,A3,6800 BLOCK,6821 RED TOP RD,38.97458539903164,-76.99195086956024,"(38.97458539903164, -76.99195086956024)"
PP21022700001032,02/27/2021,THEFT FROM AUTO,626,W,W1,12400 BLOCK,12404 LUNDALE CT,38.71868039667606,-76.99818444252014,"(38.71868039667606, -76.99818444252014)"
PP21022700001441,02/27/2021,THEFT FROM AUTO,825,D,D1,8500 BLOCK,8507 BRAE BROOKE DR,38.98574022948742,-76.85940518975258,"(38.98574022948742, -76.85940518975258)"
PP21022700001360,02/27/2021,THEFT FROM AUTO,250,A,A1,3400 BLOCK,3401 BLADENSBURG RD NB,38.93062222003937,-76.9568459391594,"(38.93062222003937, -76.9568459391594)"
PP21022700000485,02/27/2021,THEFT FROM AUTO,858,E,E2,8800 BLOCK,8831 LOTTSFORD RD EB,38.89617347717285,-76.84300102293491,"(38.89617347717285, -76.84300102293491)"
PP21022700001274,02/27/2021,ACCIDENT,113,A,A3,7400 BLOCK,7403 17TH AVE,38.98147514462471,-76.9807960242033,"(38.98147514462471, -76.9807960242033)"
PP21022700001513,02/27/2021,ACCIDENT WITH IMPOUND,201,B,B7,,BALTIMORE AVE NB / EDGEWOOD RD,39.015923887491226,-76.9273184388876,"(39.015923887491226, -76.9273184388876)"
PP21022700000993,02/27/2021,SEX OFFENSE,126,A,A2,6300 BLOCK,6303 SLIGO PKWY,38.96605522930622,-76.97882753610611,"(38.96605522930622, -76.97882753610611)"
PP21022700001225,02/27/2021,THEFT,829,D,D5,11400 BLOCK,11408 DAISY LN,38.97819431126118,-76.80658377707005,"(38.97819431126118, -76.80658377707005)"
PP21022700001903,02/27/2021,ACCIDENT,426,H,H5,,SUITLAND RD / SILVER HILL RD NB,38.8486014008522,-76.92469377815723,"(38.8486014008522, -76.92469377815723)"
PP21022700001676,02/27/2021,ACCIDENT,236,B,B4,6800 BLOCK,6821 RIVERDALE RD EB,38.96408672630787,-76.89713478088379,"(38.96408672630787, -76.89713478088379)"
PP21022700000386,02/27/2021,THEFT FROM AUTO,114,A,A6,2200 BLOCK,2271 LEWISDALE DR,38.98278747498989,-76.97259394824505,"(38.98278747498989, -76.97259394824505)"
PP21022700000165,02/27/2021,ACCIDENT WITH IMPOUND,272,B,B51,,CAP BELT IL A HWY SB / ANNAPOLIS RD WB,38.959493562579155,-76.86629495024681,"(38.959493562579155, -76.86629495024681)"
PP21022700002127,02/27/2021,ACCIDENT WITH IMPOUND,308,G,G6,2100 BLOCK,2112 ORCHARD PL,38.919795483350754,-76.8820429444313,"(38.919795483350754, -76.8820429444313)"
PP21022700000364,02/27/2021,ASSAULT,429,K,K2,3700 BLOCK,3730 BRANCH AVE NB,38.840727388858795,-76.9470034390688,"(38.840727388858795, -76.9470034390688)"
PP21022700001510,02/27/2021,THEFT FROM AUTO,858,E,E2,9300 BLOCK,9300 LOTTSFORD RD WB,38.90535980463028,-76.84300102293491,"(38.90535980463028, -76.84300102293491)"
PP21022700002013,02/27/2021,ACCIDENT,608,K,K5,6300 BLOCK,6309 ALLENTOWN RD SB,38.80332589149475,-76.90796153247356,"(38.80332589149475, -76.90796153247356)"
PP21022700001178,02/27/2021,"AUTO, STOLEN",414,H,H7,3000 BLOCK,3004 FORESTVILLE RD NB,38.84761714935303,-76.87154427170753,"(38.84761714935303, -76.87154427170753)"
PP21022700000542,02/27/2021,THEFT FROM AUTO,313,G,G4,1700 BLOCK,1724 BRIGHTSEAT RD SB,38.9138899743557,-76.85415586829185,"(38.9138899743557, -76.85415586829185)"
PP21022700001029,02/27/2021,ASSAULT,524,J,J1,5100 BLOCK,5141 INDIAN HEAD HWY SB,38.81940197944641,-77.00113719701767,"(38.81940197944641, -77.00113719701767)"
PP21022700000732,02/27/2021,ACCIDENT WITH IMPOUND,157,A,A7,,NEW HAMPSHIRE AVE NB / QUEBEC ST,38.99623888731003,-76.9847330302,"(38.99623888731003, -76.9847330302)"
PP21022700001266,02/27/2021,ACCIDENT,441,H,H2,,MARLBORO PIKE EB / WALKER MILL RD EB,38.86402131617069,-76.91485127806664,"(38.86402131617069, -76.91485127806664)"
PP21022700001050,02/27/2021,THEFT FROM AUTO,860,E,E6,12000 BLOCK,12002 SHADYWOOD CT,38.9178269803524,-76.79772552847862,"(38.9178269803524, -76.79772552847862)"
PP21022700000749,02/27/2021,ACCIDENT,618,F,F1,,KIRBY RD / OLD BRANCH AVE,38.786921724677086,-76.8977909386158,"(38.786921724677086, -76.8977909386158)"
PP21022700001484,02/27/2021,ACCIDENT,634,F,F4,11400 BLOCK,11404 HERMITT ST,38.73475646972656,-76.89122927188873,"(38.73475646972656, -76.89122927188873)"
PP21022700001169,02/27/2021,ACCIDENT,444,H,H4,5500 BLOCK,5505 SILVER HILL RD NB,38.852538391947746,-76.9118985235691,"(38.852538391947746, -76.9118985235691)"
PP21022800001153,02/28/2021,ACCIDENT,634,F,F4,,BRANDYWINE RD / SURRATTS RD,38.75673806667328,-76.89483819901943,"(38.75673806667328, -76.89483819901943)"
PP21022800001069,02/28/2021,ACCIDENT,219,B,B63,,YALE AVE / KNOX RD,38.980490893125534,-76.93683286011219,"(38.980490893125534, -76.93683286011219)"
PP21022800000867,02/28/2021,"AUTO, STOLEN",444,H,H4,2700 BLOCK,2724 CRESTWICK PL,38.851882234215736,-76.91517935693264,"(38.851882234215736, -76.91517935693264)"
PP21022800000985,02/28/2021,ACCIDENT WITH IMPOUND,419,H,H5,,PENNSYLVANIA AVE EB / SOUTHERN AVE,38.863693222403526,-76.94667536020279,"(38.863693222403526, -76.94667536020279)"
PP21022800001488,02/28/2021,ACCIDENT WITH IMPOUND,605,K,K6,,GLEN ROCK AVE / BRINKLEY RD,38.80562247335911,-76.96340760588646,"(38.80562247335911, -76.96340760588646)"
PP21022800001344,02/28/2021,"AUTO, STOLEN",502,K,K2,3100 BLOCK,3173 BRANCH AVE SB,38.84925755858421,-76.95454935729504,"(38.84925755858421, -76.95454935729504)"
PP21022800000381,02/28/2021,THEFT FROM AUTO,239,B,B3,5000 BLOCK,5028 EDMONSTON RD,38.950307220220566,-76.92567802965641,"(38.950307220220566, -76.92567802965641)"
PP21022800001144,02/28/2021,"AUTO, STOLEN",441,H,H2,5600 BLOCK,5644 SILVER HILL RD SB,38.85385072231293,-76.90894578397274,"(38.85385072231293, -76.90894578397274)"
PP21022800001475,02/28/2021,ACCIDENT WITH IMPOUND,827,D,D2,9700 BLOCK,9727 GOOD LUCK RD,38.98344364762306,-76.8420167863369,"(38.98344364762306, -76.8420167863369)"
PP21022800000354,02/28/2021,ACCIDENT,514,J,J1,,AUDREY LN / INDIAN HEAD HWY NB,38.81874580681324,-76.99982486665249,"(38.81874580681324, -76.99982486665249)"
PP21022800000157,02/28/2021,ACCIDENT,929,C,C3,,OLD GUNPOWDER RD / POWDER MILL RD,39.05102880299091,-76.92239719629288,"(39.05102880299091, -76.92239719629288)"
PP21022800000817,02/28/2021,ACCIDENT WITH IMPOUND,443,K,K4,,AUTH PL / AUTH RD EB,38.822682812809944,-76.91846019029617,"(38.822682812809944, -76.91846019029617)"
PP21022800000435,02/28/2021,THEFT,255,B,B2,2900 BLOCK,2917 52ND AVE,38.926685228943825,-76.93059927225113,"(38.926685228943825, -76.93059927225113)"
PP21022800000587,02/28/2021,ACCIDENT,424,H,H6,7100 BLOCK,7103 DONNELL PL,38.84105548262596,-76.88597995042801,"(38.84105548262596, -76.88597995042801)"
PP21022800000339,02/28/2021,"B & E, COMMERCIAL",615,K,K6,7100 BLOCK,7101 ALLENTOWN RD,38.79348339140415,-76.92895886301994,"(38.79348339140415, -76.92895886301994)"
PP21022800000006,02/28/2021,"ROBBERY, VEHICLE",848,E,E6,,KINGS ISLE CT / CHURCH RD,38.937183886766434,-76.76557336747646,"(38.937183886766434, -76.76557336747646)"
PP21022800001243,02/28/2021,"B & E, RESIDENTIAL",313,G,G4,7700 BLOCK,7720 WILLOW HILL DR,38.89748580753803,-76.87023194134235,"(38.89748580753803, -76.87023194134235)"
PP21022800000343,02/28/2021,ACCIDENT WITH IMPOUND,612,J,J6,8300 BLOCK,8342 INDIAN HEAD HWY NB,38.774454563856125,-76.99588786065578,"(38.774454563856125, -76.99588786065578)"
PP21022800000855,02/28/2021,THEFT FROM AUTO,508,K,K3,4600 BLOCK,4675 DALLAS PL,38.82596364617348,-76.94995619356632,"(38.82596364617348, -76.94995619356632)"
PP21022800000418,02/28/2021,THEFT,815,D,D2,9900 BLOCK,9949 GOOD LUCK RD EB,38.99328614771366,-76.83545511960983,"(38.99328614771366, -76.83545511960983)"
PP21022800000708,02/28/2021,THEFT,404,H,H1,6600 BLOCK,6618 WALKER MILL RD WB,38.86598980426788,-76.89286969602108,"(38.86598980426788, -76.89286969602108)"
PP21022800001000,02/28/2021,ACCIDENT WITH IMPOUND,125,A,A3,,RIGGS RD NB / RAY RD,38.966383308172226,-76.98768578469753,"(38.966383308172226, -76.98768578469753)"
PP21022800001169,02/28/2021,THEFT,313,G,G4,6700 BLOCK,6701 MARTIN LUTHER KING JUNIOR HWY EB,38.909296810626984,-76.8915573656559,"(38.909296810626984, -76.8915573656559)"
PP21022800001133,02/28/2021,THEFT FROM AUTO,505,K,K1,4300 BLOCK,4301 23RD PKY SB,38.83055680990219,-76.95914253592491,"(38.83055680990219, -76.95914253592491)"
PP21022800000934,02/28/2021,"AUTO, STOLEN",936,C,C2,11300 BLOCK,11344 CHERRY HILL RD SB,39.04151439666748,-76.95159661769867,"(39.04151439666748, -76.95159661769867)"
PP21022800000163,02/28/2021,ACCIDENT,939,C,C3,4500 BLOCK,4503 ROMLON ST,39.030687645077705,-76.92370952665806,"(39.030687645077705, -76.92370952665806)"
PP21022800001275,02/28/2021,ACCIDENT,118,A,A6,2300 BLOCK,2304 BANNING PL,38.975569650530815,-76.97128161787987,"(38.975569650530815, -76.97128161787987)"
PP21022800000204,02/28/2021,ASSAULT,407,G,G7,50 BLOCK,55 HAMPTON PARK BLVD,38.88862755894661,-76.85382777452469,"(38.88862755894661, -76.85382777452469)"
PP21022800001463,02/28/2021,ACCIDENT,169,B,B7,4700 BLOCK,4700 CHERRY HILL RD WB,39.01756431162357,-76.9309273660183,"(39.01756431162357, -76.9309273660183)"
PP21022800001261,02/28/2021,"AUTO, STOLEN",524,J,J1,5100 BLOCK,5121 INDIAN HEAD HWY SB,38.81940197944641,-77.00244952738285,"(38.81940197944641, -77.00244952738285)"
PP21022800000874,02/28/2021,ACCIDENT WITH IMPOUND,162,B,B6,,UNIVERSITY BLVD EB / METZEROTT RD,39.00050397217274,-76.9410979449749,"(39.00050397217274, -76.9410979449749)"
PP21022800001586,02/28/2021,ACCIDENT,624,F,F2,8400 BLOCK,8412 MIMOSA AVE,38.77347031235695,-76.89090119302273,"(38.77347031235695, -76.89090119302273)"
PP21022800000797,02/28/2021,THEFT FROM AUTO,626,W,W1,10900 BLOCK,10900 FORT WASHINGTON RD,38.742302387952805,-76.9942474514246,"(38.742302387952805, -76.9942474514246)"
PP21022800000942,02/28/2021,"AUTO, STOLEN",842,D,D6,9200 BLOCK,9216 CRANDALL RD,38.953259974718094,-76.84595377743244,"(38.953259974718094, -76.84595377743244)"
PP21022800000956,02/28/2021,"AUTO, STOLEN",711,E,E5,15200 BLOCK,15220 MARLBORO PIKE,38.822682812809944,-76.74227944016457,"(38.822682812809944, -76.74227944016457)"
PP21022800000017,02/28/2021,"ROBBERY, VEHICLE",405,H,H3,6900 BLOCK,6970 WALKER MILL RD WB,38.872223392128944,-76.88663610816002,"(38.872223392128944, -76.88663610816002)"
PP21022800000516,02/28/2021,ACCIDENT WITH IMPOUND,617,K,K5,6900 BLOCK,6966 TEMPLE HILL RD,38.79381147027016,-76.92830269038677,"(38.79381147027016, -76.92830269038677)"
PP21022800000745,02/28/2021,"AUTO, STOLEN",424,H,H6,6500 BLOCK,6553 PENNSYLVANIA AVE EB,38.84597672522068,-76.89451010525227,"(38.84597672522068, -76.89451010525227)"
PP21022800000914,02/28/2021,ACCIDENT,604,J,J6,,BRINKLEY RD / SAINT BARNABAS RD,38.80562247335911,-76.97325010597706,"(38.80562247335911, -76.97325010597706)"
PP21022800000433,02/28/2021,"AUTO, STOLEN",244,B,B4,4800 BLOCK,4818 69TH PL,38.94702638685703,-76.89844711124897,"(38.94702638685703, -76.89844711124897)"
PP21022800001706,02/28/2021,ACCIDENT,443,K,K4,,AUTH RD / AUTH RD WB,38.82366706430912,-76.91288277506828,"(38.82366706430912, -76.91288277506828)"
PP21022800000713,02/28/2021,THEFT,605,K,K6,5800 BLOCK,5825 FISHER RD,38.80824714899063,-76.95586170256138,"(38.80824714899063, -76.95586170256138)"
PP21022800000226,02/28/2021,ACCIDENT WITH IMPOUND,428,K,K4,,ALLENTOWN RD / SUITLAND PKWY SB,38.829572558403015,-76.86695110797882,"(38.829572558403015, -76.86695110797882)"
PP21022800001203,02/28/2021,ACCIDENT,631,F,F4,9700 BLOCK,9707 BRANDYWINE RD,38.75673806667328,-76.89516627788544,"(38.75673806667328, -76.89516627788544)"
PP21022800000408,02/28/2021,THEFT FROM AUTO,441,H,H2,2100 BLOCK,2140 BROOKS DR NB,38.861068561673164,-76.91714785993099,"(38.861068561673164, -76.91714785993099)"
PP21022800001743,02/28/2021,ACCIDENT WITH IMPOUND,441,H,H2,,PARKLAND DR / PENNSYLVANIA AVE WB,38.850569888949394,-76.90533685684204,"(38.850569888949394, -76.90533685684204)"
PP21022800001259,02/28/2021,THEFT FROM AUTO,858,E,E2,8800 BLOCK,8811 LOTTSFORD RD EB,38.89584539830685,-76.84332911670208,"(38.89584539830685, -76.84332911670208)"
PP21022800000486,02/28/2021,THEFT,315,G,G4,8200 BLOCK,8200 ALLENDALE TER,38.916186556220055,-76.86563877761364,"(38.916186556220055, -76.86563877761364)"
PP21022800000915,02/28/2021,THEFT FROM AUTO,605,K,K6,2600 BLOCK,2600 BRINKLEY RD,38.805950567126274,-76.96275144815445,"(38.805950567126274, -76.96275144815445)"
PP21022800001641,02/28/2021,"ROBBERY, VEHICLE",110,A,A4,7900 BLOCK,7901 18TH AVE,38.986068308353424,-76.97817136347294,"(38.986068308353424, -76.97817136347294)"
PP21022800001128,02/28/2021,THEFT FROM AUTO,701,E,E3,10000 BLOCK,10059 CAMPUS WAY S,38.88797138631344,-76.83414277434349,"(38.88797138631344, -76.83414277434349)"
PP21022800000351,02/28/2021,ACCIDENT,110,A,A4,1700 BLOCK,1719 KEOKEE ST,38.98934914171696,-76.97915561497211,"(38.98934914171696, -76.97915561497211)"
PP21022800001672,02/28/2021,ACCIDENT WITH IMPOUND,503,K,K2,2900 BLOCK,2905 COLEBROOKE DR,38.84105548262596,-76.94897194206715,"(38.84105548262596, -76.94897194206715)"
PP21022800001640,02/28/2021,ACCIDENT,418,H,H6,,MARLBORO PIKE EB / BOONES LN,38.84925755858421,-76.88138677179813,"(38.84925755858421, -76.88138677179813)"
PP21022800000883,02/28/2021,"AUTO, STOLEN",618,F,F1,5800 BLOCK,5824 ALLENTOWN WAY,38.8013573884964,-76.90828961133957,"(38.8013573884964, -76.90828961133957)"
PP21022800000654,02/28/2021,THEFT,916,C,C4,8400 BLOCK,8407 OAK STREAM DR,39.066448733210564,-76.86268602311611,"(39.066448733210564, -76.86268602311611)"
PP21022800001052,02/28/2021,THEFT,624,F,F2,8900 BLOCK,8903 WOODYARD RD SB,38.768220975995064,-76.88630802929401,"(38.768220975995064, -76.88630802929401)"
PP21030100001693,03/01/2021,ACCIDENT WITH IMPOUND,304,G,G3,,ADDISON RD / N ENGLEWOOD DR,38.90962488949299,-76.9214129447937,"(38.90962488949299, -76.9214129447937)"
PP21030100000693,03/01/2021,ACCIDENT,923,C,C2,13000 BLOCK,13008 BELLEVUE ST,39.05693431198597,-76.93945753574371,"(39.05693431198597, -76.93945753574371)"
PP21030100000335,03/01/2021,THEFT FROM AUTO,407,G,G7,50 BLOCK,55 HAMPTON PARK BLVD,38.88862755894661,-76.85382777452469,"(38.88862755894661, -76.85382777452469)"
PP21030100001052,03/01/2021,ACCIDENT,6010,J,J41,,OXON HILL RD / NB CAP BELT HWY OFRP OXON HILL RD,38.79709230363369,-77.00310570001602,"(38.79709230363369, -77.00310570001602)"
PP21030100000925,03/01/2021,"AUTO, STOLEN",507,K,K3,4000 BLOCK,4019 BRANCH AVE,38.8348218947649,-76.94306644797325,"(38.8348218947649, -76.94306644797325)"
PP21030100001449,03/01/2021,THEFT FROM AUTO,427,TRU,H5,3300 BLOCK,3312 NAVY DAY DR,38.84400822222233,-76.9273184388876,"(38.84400822222233, -76.9273184388876)"
PP21030100000948,03/01/2021,"ASSAULT, SHOOTING",441,H,H2,2300 BLOCK,2322 PEMBERELL PL,38.858115807175636,-76.91321086883545,"(38.858115807175636, -76.91321086883545)"
PP21030100000957,03/01/2021,THEFT,631,F,F4,10300 BLOCK,10398 PISCATAWAY RD,38.74755172431469,-76.93191161751747,"(38.74755172431469, -76.93191161751747)"
PP21030100001067,03/01/2021,ACCIDENT,605,K,K6,5900 BLOCK,5977 FISHER RD,38.80693480372429,-76.9568459391594,"(38.80693480372429, -76.9568459391594)"
PP21030100001871,03/01/2021,SEX OFFENSE,409,H,H1,1600 BLOCK,1676 BROOKSQUARE DR,38.86598980426788,-76.90960194170475,"(38.86598980426788, -76.90960194170475)"
PP21030100001346,03/01/2021,ASSAULT,626,W,W1,900 BLOCK,903 MERCK PL,38.722617387771606,-76.99129469692707,"(38.722617387771606, -76.99129469692707)"
